date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,style_changes,num_workers,actual_productivity,year,month,day_of_month,productivity_gap,productivity_ratio,overtime_per_worker,incentive_per_worker,idle_time_per_worker,style_changes_per_worker,idle_time_ratio,low_productivity_flag,worker_efficiency
2015-01-07,Quarter1,finishing,Wednesday,Team 2,0.8,3.94,1326.280701754386,1440,0,0.0,0,0,8.0,0.813371212,2015,1,7,-0.01337121199999991,1.0167140149999998,180.0,0.0,0.0,0.0,0.0,False,0.025804924238578678
2015-01-07,Quarter1,finishing,Wednesday,Team 10,0.75,3.94,1528.3333333333333,1440,0,0.0,0,0,8.0,0.805909091,2015,1,7,-0.055909090999999966,1.0745454546666666,180.0,0.0,0.0,0.0,0.0,False,0.02556818182106599
2015-01-07,Quarter1,finishing,Wednesday,Team 7,0.8,2.9,999.5090909090909,1440,0,0.0,0,0,8.0,0.804640152,2015,1,7,-0.0046401520000000085,1.00580019,180.0,0.0,0.0,0.0,0.0,False,0.034682765172413796
2015-01-07,Quarter1,sweing,Wednesday,Team 2,0.8,28.08,776.0,10350,63,0.0,0,0,57.5,0.800594466,2015,1,7,-0.0005944659999999047,1.0007430824999999,180.0,1.0956521739130434,0.0,0.0,0.0,False,0.0004958469379412857
2015-01-07,Quarter1,sweing,Wednesday,Team 4,0.8,28.08,990.0,10350,50,0.0,0,0,57.5,0.800594466,2015,1,7,-0.0005944659999999047,1.0007430824999999,180.0,0.8695652173913043,0.0,0.0,0.0,False,0.0004958469379412857
2015-01-07,Quarter1,sweing,Wednesday,Team 6,0.8,11.41,986.0,5490,50,0.0,0,0,30.5,0.800343766,2015,1,7,-0.0003437659999999676,1.0004297075,180.0,1.639344262295082,0.0,0.0,0.0,False,0.0022998053648654476
2015-01-07,Quarter1,sweing,Wednesday,Team 3,0.8,19.87,924.0,9900,50,0.0,0,0,55.0,0.800273829,2015,1,7,-0.0002738289999999477,1.00034228625,180.0,0.9090909090909091,0.0,0.0,0.0,False,0.000732281492428055
2015-01-07,Quarter1,sweing,Wednesday,Team 12,0.8,11.61,1120.0,5670,50,0.0,0,0,31.5,0.800246753,2015,1,7,-0.00024675299999998845,1.00030844125,180.0,1.5873015873015872,0.0,0.0,0.0,False,0.002188170441463982
2015-01-07,Quarter1,sweing,Wednesday,Team 7,0.8,25.9,1066.0,10170,50,0.0,0,0,56.5,0.800128721,2015,1,7,-0.0001287209999999428,1.00016090125,180.0,0.8849557522123894,0.0,0.0,0.0,False,0.0005467787754125808
2015-01-07,Quarter1,sweing,Wednesday,Team 10,0.75,28.08,1144.0,10530,69,0.0,0,0,58.5,0.8,2015,1,7,-0.050000000000000044,1.0666666666666667,180.0,1.1794871794871795,0.0,0.0,0.0,False,0.0004870090340175811
2015-01-07,Quarter1,sweing,Wednesday,Team 5,0.7,21.98,413.0,9720,40,0.0,0,0,58.0,0.700480831,2015,1,7,-0.0004808310000000704,1.0006869014285715,167.58620689655172,0.6896551724137931,0.0,0.0,0.0,False,0.0005494656827523454
2015-01-07,Quarter1,finishing,Wednesday,Team 8,0.8,2.9,984.375,1440,0,0.0,0,0,8.0,0.681060606,2015,1,7,0.11893939400000009,0.8513257575,180.0,0.0,0.0,0.0,0.0,False,0.029356060603448274
2015-01-07,Quarter1,finishing,Wednesday,Team 6,0.8,2.9,936.5593220338983,1800,0,0.0,0,0,10.0,0.666515152,2015,1,7,0.13348484800000004,0.8331439399999999,180.0,0.0,0.0,0.0,0.0,False,0.022983281103448275
2015-01-07,Quarter1,sweing,Wednesday,Team 11,0.8,31.83,568.0,9900,40,0.0,0,0,55.0,0.412119835,2015,1,7,0.38788016500000005,0.5151497937499999,180.0,0.7272727272727273,0.0,0.0,0.0,True,0.00023540961071601978
2015-01-07,Quarter1,finishing,Wednesday,Team 5,0.7,4.15,773.7413793103449,1440,0,0.0,0,0,8.0,0.330113636,2015,1,7,0.36988636399999997,0.4715909085714286,180.0,0.0,0.0,0.0,0.0,True,0.009943181807228915
2015-01-08,Quarter2,finishing,Thursday,Team 1,0.8,3.94,1609.1964285714287,1440,0,0.0,0,0,8.0,0.947689394,2015,1,8,-0.14768939399999992,1.1846117424999998,180.0,0.0,0.0,0.0,0.0,False,0.030066287880710658
2015-01-08,Quarter2,finishing,Thursday,Team 4,0.8,3.94,1218.677966101695,12600,0,0.0,0,0,20.0,0.919905405,2015,1,8,-0.11990540499999991,1.1498817562499999,630.0,0.0,0.0,0.0,0.0,False,0.011673926459390863
2015-01-08,Quarter2,sweing,Thursday,Team 9,0.8,26.16,1216.0,10620,88,0.0,0,0,59.0,0.900215716,2015,1,8,-0.10021571600000001,1.125269645,180.0,1.4915254237288136,0.0,0.0,0.0,False,0.0005832528093090758
2015-01-08,Quarter2,finishing,Thursday,Team 9,0.8,3.94,1283.7241379310344,1440,0,0.0,0,0,8.0,0.891723485,2015,1,8,-0.09172348499999994,1.11465435625,180.0,0.0,0.0,0.0,0.0,False,0.02829071970177665
2015-01-08,Quarter2,sweing,Thursday,Team 1,0.8,26.16,1189.0,10620,75,0.0,0,0,59.0,0.850502311,2015,1,8,-0.05050231099999991,1.06312788875,180.0,1.271186440677966,0.0,0.0,0.0,False,0.0005510433259472347
2015-01-08,Quarter2,sweing,Thursday,Team 4,0.8,28.08,942.0,10530,75,0.0,0,0,58.5,0.850181818,2015,1,8,-0.05018181799999999,1.0627272724999999,180.0,1.2820512820512822,0.0,0.0,0.0,False,0.0005175577824043637
2015-01-08,Quarter2,sweing,Thursday,Team 7,0.8,25.9,1050.0,10170,60,0.0,0,0,56.5,0.850136766,2015,1,8,-0.050136765999999944,1.0626709575,180.0,1.0619469026548674,0.0,0.0,0.0,False,0.0005809524488331569
2015-01-08,Quarter2,sweing,Thursday,Team 8,0.8,25.9,1026.0,10170,60,0.0,0,0,56.5,0.850136766,2015,1,8,-0.050136765999999944,1.0626709575,180.0,1.0619469026548674,0.0,0.0,0.0,False,0.0005809524488331569
2015-01-08,Quarter2,finishing,Thursday,Team 2,0.8,3.94,1326.280701754386,1440,0,0.0,0,0,8.0,0.835757576,2015,1,8,-0.03575757599999996,1.04469697,180.0,0.0,0.0,0.0,0.0,False,0.02651515152284264
2015-01-08,Quarter2,finishing,Thursday,Team 5,0.7,4.15,773.7413793103449,3840,0,0.0,0,0,8.0,0.821354167,2015,1,8,-0.12135416700000001,1.1733630957142858,480.0,0.0,0.0,0.0,0.0,False,0.024739583343373492
2015-01-08,Quarter2,sweing,Thursday,Team 2,0.8,28.08,783.0,10050,63,0.0,0,0,58.5,0.800497246,2015,1,8,-0.0004972460000000067,1.0006215575,171.7948717948718,1.0769230769230769,0.0,0.0,0.0,False,0.0004873117381352425
2015-01-08,Quarter2,sweing,Thursday,Team 3,0.8,19.87,857.0,9900,50,0.0,0,0,55.0,0.800273829,2015,1,8,-0.0002738289999999477,1.00034228625,180.0,0.9090909090909091,0.0,0.0,0.0,False,0.000732281492428055
2015-01-08,Quarter2,sweing,Thursday,Team 12,0.8,11.61,548.0,15120,63,0.0,0,0,31.5,0.800107143,2015,1,8,-0.00010714299999992072,1.00013392875,480.0,2.0,0.0,0.0,0.0,False,0.002187788696115828
2015-01-08,Quarter2,sweing,Thursday,Team 6,0.8,11.41,411.0,14640,50,0.0,0,0,30.5,0.800024932,2015,1,8,-2.4931999999977528e-05,1.000031165,480.0,1.639344262295082,0.0,0.0,0.0,False,0.0022988891883737304
2015-01-08,Quarter2,sweing,Thursday,Team 10,0.75,28.08,1066.0,10530,69,0.0,0,0,58.5,0.8,2015,1,8,-0.050000000000000044,1.0666666666666667,180.0,1.1794871794871795,0.0,0.0,0.0,False,0.0004870090340175811
2015-01-08,Quarter2,finishing,Thursday,Team 10,0.75,3.94,1528.3333333333333,1440,0,0.0,0,0,8.0,0.779791667,2015,1,8,-0.02979166700000002,1.0397222226666667,180.0,0.0,0.0,0.0,0.0,False,0.02473958334390863
2015-01-08,Quarter2,finishing,Thursday,Team 8,0.8,2.9,984.375,1440,0,0.0,0,0,8.0,0.735984848,2015,1,8,0.06401515200000008,0.9199810599999999,180.0,0.0,0.0,0.0,0.0,False,0.031723484827586204
2015-01-08,Quarter2,finishing,Thursday,Team 3,0.75,4.15,1409.2931034482758,2160,0,0.0,0,0,12.0,0.712626263,2015,1,8,0.03737373700000002,0.9501683506666666,180.0,0.0,0.0,0.0,0.0,False,0.014309764317269075
2015-01-08,Quarter2,finishing,Thursday,Team 7,0.8,2.9,999.5090909090909,1440,0,0.0,0,0,8.0,0.681060606,2015,1,8,0.11893939400000009,0.8513257575,180.0,0.0,0.0,0.0,0.0,False,0.029356060603448274
2015-01-08,Quarter2,finishing,Thursday,Team 11,0.8,4.15,968.1355932203389,900,0,0.0,0,0,5.0,0.515606061,2015,1,8,0.2843939390000001,0.6445075762499999,180.0,0.0,0.0,0.0,0.0,True,0.024848484867469878
2015-01-08,Quarter2,sweing,Thursday,Team 11,0.35,12.52,287.0,25920,38,0.0,0,0,54.0,0.349951389,2015,1,8,4.86109999999762e-05,0.9998611114285715,480.0,0.7037037037037037,0.0,0.0,0.0,False,0.0005176183129215478
2015-01-08,Quarter2,sweing,Thursday,Team 5,0.7,42.41,724.0,10260,0,0.0,0,0,57.0,0.233705476,2015,1,8,0.46629452399999993,0.33386496571428576,180.0,0.0,0.0,0.0,0.0,True,9.667757769807684e-05
2015-01-10,Quarter2,finishing,Saturday,Team 1,0.8,3.94,1609.1964285714287,2160,0,0.0,0,0,8.0,0.985,2015,1,10,-0.18499999999999994,1.23125,270.0,0.0,0.0,0.0,0.0,False,0.03125
2015-01-10,Quarter2,finishing,Saturday,Team 3,0.75,4.15,1409.2931034482758,2760,0,0.0,0,0,12.0,0.930340376,2015,1,10,-0.18034037599999997,1.2404538346666667,230.0,0.0,0.0,0.0,0.0,False,0.01868153365461847
2015-01-10,Quarter2,finishing,Saturday,Team 4,0.8,3.94,1218.677966101695,6000,0,0.0,0,0,20.0,0.911589744,2015,1,10,-0.11158974399999999,1.13948718,300.0,0.0,0.0,0.0,0.0,False,0.011568397766497462
2015-01-10,Quarter2,finishing,Saturday,Team 9,0.8,3.94,1283.7241379310344,1440,0,0.0,0,0,8.0,0.858143939,2015,1,10,-0.05814393899999992,1.07267992375,180.0,0.0,0.0,0.0,0.0,False,0.02722537877538071
2015-01-10,Quarter2,sweing,Saturday,Team 9,0.8,26.16,1122.0,10620,75,0.0,0,0,59.0,0.851174114,2015,1,10,-0.05117411399999994,1.0639676425,180.0,1.271186440677966,0.0,0.0,0.0,False,0.000551478589384751
2015-01-10,Quarter2,sweing,Saturday,Team 7,0.8,25.9,970.0,10170,60,0.0,0,0,56.5,0.850136766,2015,1,10,-0.050136765999999944,1.0626709575,180.0,1.0619469026548674,0.0,0.0,0.0,False,0.0005809524488331569
2015-01-10,Quarter2,sweing,Saturday,Team 8,0.8,25.9,1158.0,10170,60,0.0,0,0,56.5,0.850136766,2015,1,10,-0.050136765999999944,1.0626709575,180.0,1.0619469026548674,0.0,0.0,0.0,False,0.0005809524488331569
2015-01-10,Quarter2,finishing,Saturday,Team 10,0.8,3.94,1528.3333333333333,1440,0,0.0,0,0,8.0,0.846950758,2015,1,10,-0.046950757999999926,1.0586884474999998,180.0,0.0,0.0,0.0,0.0,False,0.026870265164974618
2015-01-10,Quarter2,finishing,Saturday,Team 11,0.8,4.15,968.1355932203389,1440,0,0.0,0,0,8.0,0.817424242,2015,1,10,-0.017424241999999923,1.0217803024999998,180.0,0.0,0.0,0.0,0.0,False,0.02462121210843373
2015-01-10,Quarter2,finishing,Saturday,Team 2,0.8,3.94,1326.280701754386,1440,0,0.0,0,0,8.0,0.817102273,2015,1,10,-0.017102273,1.02137784125,180.0,0.0,0.0,0.0,0.0,False,0.025923295463197972
2015-01-10,Quarter2,sweing,Saturday,Team 4,0.8,28.08,660.0,10440,63,0.0,0,0,58.0,0.801028213,2015,1,10,-0.001028213,1.00128526625,180.0,1.0862068965517242,0.0,0.0,0.0,False,0.0004918387200363494
2015-01-10,Quarter2,sweing,Saturday,Team 2,0.8,28.08,749.0,10350,63,0.0,0,0,57.5,0.800594466,2015,1,10,-0.0005944659999999047,1.0007430824999999,180.0,1.0956521739130434,0.0,0.0,0.0,False,0.0004958469379412857
2015-01-10,Quarter2,sweing,Saturday,Team 12,0.8,11.61,893.0,4710,50,0.0,0,0,31.5,0.800346445,2015,1,10,-0.0003464449999999175,1.00043305625,149.52380952380952,1.5873015873015872,0.0,0.0,0.0,False,0.00218844303624407
2015-01-10,Quarter2,sweing,Saturday,Team 6,0.8,11.41,887.0,5490,50,0.0,0,0,30.5,0.800343766,2015,1,10,-0.0003437659999999676,1.0004297075,180.0,1.639344262295082,0.0,0.0,0.0,False,0.0022998053648654476
2015-01-10,Quarter2,sweing,Saturday,Team 1,0.8,26.16,1335.0,10620,63,0.0,0,0,59.0,0.800117103,2015,1,10,-0.00011710300000000728,1.00014637875,180.0,1.0677966101694916,0.0,0.0,0.0,False,0.0005183985791478774
2015-01-10,Quarter2,sweing,Saturday,Team 10,0.8,28.08,1082.0,10530,63,0.0,0,0,58.5,0.8,2015,1,10,0.0,1.0,180.0,1.0769230769230769,0.0,0.0,0.0,False,0.0004870090340175811
2015-01-10,Quarter2,sweing,Saturday,Team 3,0.75,19.87,1075.0,7080,45,0.0,0,0,56.0,0.750098351,2015,1,10,-9.835099999999652e-05,1.0001311346666666,126.42857142857143,0.8035714285714286,0.0,0.0,0.0,False,0.0006741124011431447
2015-01-10,Quarter2,sweing,Saturday,Team 11,0.5,12.52,749.0,9540,38,0.0,0,0,53.0,0.673245283,2015,1,10,-0.17324528299999997,1.346490566,180.0,0.7169811320754716,0.0,0.0,0.0,False,0.0010145959415877991
2015-01-10,Quarter2,finishing,Saturday,Team 7,0.8,2.9,999.5090909090909,1440,0,0.0,0,0,8.0,0.670075758,2015,1,10,0.12992424200000008,0.8375946974999999,180.0,0.0,0.0,0.0,0.0,False,0.02888257577586207
2015-01-10,Quarter2,finishing,Saturday,Team 8,0.8,2.9,984.375,1440,0,0.0,0,0,8.0,0.628882576,2015,1,10,0.17111742400000007,0.7861032199999999,180.0,0.0,0.0,0.0,0.0,False,0.027107007586206894
2015-01-10,Quarter2,sweing,Saturday,Team 5,0.5,20.79,966.0,7680,0,0.0,0,0,56.0,0.388007813,2015,1,10,0.11199218700000002,0.776015626,137.14285714285714,0.0,0.0,0.0,0.0,False,0.00033327132979454405
2015-01-10,Quarter2,finishing,Saturday,Team 5,0.5,4.15,773.7413793103449,1440,0,0.0,0,0,8.0,0.337973485,2015,1,10,0.16202651499999998,0.67594697,180.0,0.0,0.0,0.0,0.0,True,0.01017992424698795
2015-01-11,Quarter2,finishing,Sunday,Team 3,0.75,4.15,1409.2931034482758,1440,0,0.0,0,0,8.0,0.93532197,2015,1,11,-0.18532196999999995,1.24709596,180.0,0.0,0.0,0.0,0.0,False,0.028172348493975898
2015-01-11,Quarter2,finishing,Sunday,Team 4,0.8,3.94,1218.677966101695,3600,0,0.0,0,0,20.0,0.925643939,2015,1,11,-0.12564393899999993,1.1570549237499999,180.0,0.0,0.0,0.0,0.0,False,0.011746750494923857
2015-01-11,Quarter2,sweing,Sunday,Team 9,0.8,26.16,1095.0,10620,88,0.0,0,0,59.0,0.900215716,2015,1,11,-0.10021571600000001,1.125269645,180.0,1.4915254237288136,0.0,0.0,0.0,False,0.0005832528093090758
2015-01-11,Quarter2,finishing,Sunday,Team 1,0.8,3.94,1609.1964285714287,1440,0,0.0,0,0,8.0,0.873068182,2015,1,11,-0.07306818199999998,1.0913352275,180.0,0.0,0.0,0.0,0.0,False,0.02769886364213198
2015-01-11,Quarter2,finishing,Sunday,Team 9,0.8,3.94,1283.7241379310344,1440,0,0.0,0,0,8.0,0.858143939,2015,1,11,-0.05814393899999992,1.07267992375,180.0,0.0,0.0,0.0,0.0,False,0.02722537877538071
2015-01-11,Quarter2,sweing,Sunday,Team 1,0.8,26.16,1383.0,10620,75,0.0,0,0,59.0,0.850502311,2015,1,11,-0.05050231099999991,1.06312788875,180.0,1.271186440677966,0.0,0.0,0.0,False,0.0005510433259472347
2015-01-11,Quarter2,sweing,Sunday,Team 7,0.8,25.9,1012.0,10170,45,0.0,0,0,56.5,0.850136766,2015,1,11,-0.050136765999999944,1.0626709575,180.0,0.7964601769911505,0.0,0.0,0.0,False,0.0005809524488331569
2015-01-11,Quarter2,sweing,Sunday,Team 8,0.8,25.9,1209.0,10170,60,0.0,0,0,56.5,0.850136766,2015,1,11,-0.050136765999999944,1.0626709575,180.0,1.0619469026548674,0.0,0.0,0.0,False,0.0005809524488331569
2015-01-11,Quarter2,finishing,Sunday,Team 10,0.8,3.94,1528.3333333333333,1440,0,0.0,0,0,8.0,0.828295455,2015,1,11,-0.02829545499999997,1.03536931875,180.0,0.0,0.0,0.0,0.0,False,0.02627840910532995
2015-01-11,Quarter2,finishing,Sunday,Team 2,0.8,3.94,1326.280701754386,1440,0,0.0,0,0,8.0,0.820833333,2015,1,11,-0.02083333300000001,1.02604166625,180.0,0.0,0.0,0.0,0.0,False,0.026041666656091374
2015-01-11,Quarter2,sweing,Sunday,Team 6,0.8,11.41,887.0,5490,50,0.0,0,0,30.5,0.800343766,2015,1,11,-0.0003437659999999676,1.0004297075,180.0,1.639344262295082,0.0,0.0,0.0,False,0.0022998053648654476
2015-01-11,Quarter2,sweing,Sunday,Team 12,0.8,11.61,896.0,5670,50,0.0,0,0,31.5,0.800246753,2015,1,11,-0.00024675299999998845,1.00030844125,180.0,1.5873015873015872,0.0,0.0,0.0,False,0.002188170441463982
2015-01-11,Quarter2,sweing,Sunday,Team 2,0.8,28.08,805.0,10530,63,0.0,0,0,58.5,0.8,2015,1,11,0.0,1.0,180.0,1.0769230769230769,0.0,0.0,0.0,False,0.0004870090340175811
2015-01-11,Quarter2,sweing,Sunday,Team 10,0.8,28.08,762.0,10530,38,0.0,0,0,58.5,0.8,2015,1,11,0.0,1.0,180.0,0.6495726495726496,0.0,0.0,0.0,False,0.0004870090340175811
2015-01-11,Quarter2,sweing,Sunday,Team 3,0.8,19.87,1043.0,6420,0,0.0,0,0,55.0,0.690182815,2015,1,11,0.10981718500000004,0.86272851875,116.72727272727273,0.0,0.0,0.0,0.0,False,0.0006315439584572447
2015-01-11,Quarter2,finishing,Sunday,Team 11,0.8,4.15,968.1355932203389,1440,0,0.0,0,0,8.0,0.668087121,2015,1,11,0.13191287900000004,0.8351089012499999,180.0,0.0,0.0,0.0,0.0,False,0.020123106054216865
2015-01-11,Quarter2,finishing,Sunday,Team 8,0.8,2.9,984.375,1440,0,0.0,0,0,8.0,0.653598485,2015,1,11,0.1464015150000001,0.8169981062499999,180.0,0.0,0.0,0.0,0.0,False,0.02817234849137931
2015-01-11,Quarter2,finishing,Sunday,Team 5,0.5,4.15,773.7413793103449,1440,0,0.0,0,0,8.0,0.609138258,2015,1,11,-0.10913825799999999,1.218276516,180.0,0.0,0.0,0.0,0.0,False,0.018347537891566262
2015-01-11,Quarter2,sweing,Sunday,Team 11,0.6,12.52,831.0,9540,30,0.0,0,0,53.0,0.600229846,2015,1,11,-0.000229845999999978,1.0003830766666666,180.0,0.5660377358490566,0.0,0.0,0.0,False,0.0009045600186870818
2015-01-11,Quarter2,finishing,Sunday,Team 6,0.8,2.9,936.5593220338983,1440,0,0.0,0,0,8.0,0.597348485,2015,1,11,0.202651515,0.74668560625,180.0,0.0,0.0,0.0,0.0,False,0.02574777952586207
2015-01-11,Quarter2,finishing,Sunday,Team 7,0.8,2.9,999.5090909090909,1440,0,0.0,0,0,8.0,0.590435606,2015,1,11,0.20956439400000004,0.7380445075,180.0,0.0,0.0,0.0,0.0,False,0.025449810603448277
2015-01-11,Quarter2,sweing,Sunday,Team 4,0.8,50.48,562.0,10440,0,0.0,0,0,58.0,0.473134796,2015,1,11,0.326865204,0.591418495,180.0,0.0,0.0,0.0,0.0,True,0.00016159858325591564
2015-01-11,Quarter2,sweing,Sunday,Team 5,0.6,20.79,1208.0,7980,0,0.0,0,0,57.0,0.452979626,2015,1,11,0.14702037399999995,0.7549660433333334,140.0,0.0,0.0,0.0,0.0,False,0.00038225161050775086
2015-01-12,Quarter2,finishing,Monday,Team 1,0.8,3.94,1609.1964285714287,1440,0,0.0,0,0,8.0,0.955151515,2015,1,12,-0.1551515149999999,1.1939393937499998,180.0,0.0,0.0,0.0,0.0,False,0.03030303029822335
2015-01-12,Quarter2,finishing,Monday,Team 4,0.35,4.3,1218.677966101695,3240,0,0.0,0,0,18.0,0.942213805,2015,1,12,-0.592213805,2.692039442857143,180.0,0.0,0.0,0.0,0.0,False,0.012173304974160207
2015-01-12,Quarter2,finishing,Monday,Team 3,0.8,4.15,1409.2931034482758,1800,0,0.0,0,0,10.0,0.905454545,2015,1,12,-0.10545454499999996,1.1318181812499999,180.0,0.0,0.0,0.0,0.0,False,0.021818181807228915
2015-01-12,Quarter2,finishing,Monday,Team 2,0.8,3.94,1326.280701754386,1440,0,0.0,0,0,8.0,0.880530303,2015,1,12,-0.08053030299999997,1.10066287875,180.0,0.0,0.0,0.0,0.0,False,0.02793560605964467
2015-01-12,Quarter2,finishing,Monday,Team 9,0.8,3.94,1283.7241379310344,1440,0,0.0,0,0,8.0,0.858143939,2015,1,12,-0.05814393899999992,1.07267992375,180.0,0.0,0.0,0.0,0.0,False,0.02722537877538071
2015-01-12,Quarter2,sweing,Monday,Team 1,0.8,26.16,1099.0,8220,75,0.0,0,0,59.0,0.850522167,2015,1,12,-0.05052216700000001,1.06315270875,139.32203389830508,1.271186440677966,0.0,0.0,0.0,False,0.0005510561907168403
2015-01-12,Quarter2,sweing,Monday,Team 9,0.8,26.16,1093.0,10620,75,0.0,0,0,59.0,0.850502311,2015,1,12,-0.05050231099999991,1.06312788875,180.0,1.271186440677966,0.0,0.0,0.0,False,0.0005510433259472347
2015-01-12,Quarter2,sweing,Monday,Team 7,0.8,25.9,1031.0,10170,60,0.0,0,0,56.5,0.850136766,2015,1,12,-0.050136765999999944,1.0626709575,180.0,1.0619469026548674,0.0,0.0,0.0,False,0.0005809524488331569
2015-01-12,Quarter2,sweing,Monday,Team 8,0.8,25.9,1233.0,10170,60,0.0,0,0,56.5,0.850136766,2015,1,12,-0.050136765999999944,1.0626709575,180.0,1.0619469026548674,0.0,0.0,0.0,False,0.0005809524488331569
2015-01-12,Quarter2,finishing,Monday,Team 6,0.8,2.9,936.5593220338983,1440,0,0.0,0,0,8.0,0.817424242,2015,1,12,-0.017424241999999923,1.0217803024999998,180.0,0.0,0.0,0.0,0.0,False,0.03523380353448276
2015-01-12,Quarter2,finishing,Monday,Team 5,0.65,4.15,773.7413793103449,1440,0,0.0,0,0,8.0,0.809564394,2015,1,12,-0.159564394,1.2454836830769231,180.0,0.0,0.0,0.0,0.0,False,0.02438446969879518
2015-01-12,Quarter2,sweing,Monday,Team 3,0.8,19.87,941.0,9900,0,0.0,0,0,55.0,0.800273829,2015,1,12,-0.0002738289999999477,1.00034228625,180.0,0.0,0.0,0.0,0.0,False,0.000732281492428055
2015-01-12,Quarter2,sweing,Monday,Team 6,0.8,11.41,843.0,5670,50,0.0,0,0,31.5,0.800181818,2015,1,12,-0.00018181799999994475,1.0002272724999999,180.0,1.5873015873015872,0.0,0.0,0.0,False,0.002226345082982068
2015-01-12,Quarter2,sweing,Monday,Team 12,0.8,11.61,760.0,4470,50,0.0,0,0,31.5,0.80007657,2015,1,12,-7.656999999994252e-05,1.0000957124999998,141.9047619047619,1.5873015873015872,0.0,0.0,0.0,False,0.00218770509823223
2015-01-12,Quarter2,sweing,Monday,Team 2,0.8,28.08,737.0,10530,63,0.0,0,0,58.5,0.8,2015,1,12,0.0,1.0,180.0,1.0769230769230769,0.0,0.0,0.0,False,0.0004870090340175811
2015-01-12,Quarter2,finishing,Monday,Team 8,0.8,2.9,984.375,1440,0,0.0,0,0,8.0,0.725,2015,1,12,0.07500000000000007,0.9062499999999999,180.0,0.0,0.0,0.0,0.0,False,0.03125
2015-01-12,Quarter2,sweing,Monday,Team 10,0.8,50.48,381.0,6930,45,0.0,0,0,58.5,0.688557555,2015,1,12,0.111442445,0.86069694375,118.46153846153847,0.7692307692307693,0.0,0.0,0.0,False,0.00023316589967085213
2015-01-12,Quarter2,sweing,Monday,Team 5,0.65,20.79,1141.0,8460,0,0.0,0,0,59.0,0.650040783,2015,1,12,-4.078299999998869e-05,1.000062743076923,143.38983050847457,0.0,0.0,0.0,0.0,False,0.0005299490326998802
2015-01-12,Quarter2,sweing,Monday,Team 11,0.65,12.52,1004.0,9540,44,0.0,0,0,53.0,0.64998056,2015,1,12,1.9439999999981694e-05,0.9999700923076923,180.0,0.8301886792452831,0.0,0.0,0.0,False,0.0009795354753149679
2015-01-12,Quarter2,finishing,Monday,Team 7,0.8,2.9,999.5090909090909,1440,0,0.0,0,0,8.0,0.648106061,2015,1,12,0.15189393900000003,0.81013257625,180.0,0.0,0.0,0.0,0.0,False,0.027935606077586207
2015-01-12,Quarter2,finishing,Monday,Team 11,0.8,4.15,968.1355932203389,1440,0,0.0,0,0,8.0,0.640577652,2015,1,12,0.159422348,0.800722065,180.0,0.0,0.0,0.0,0.0,False,0.019294507590361446
2015-01-12,Quarter2,sweing,Monday,Team 4,0.35,22.4,581.0,7350,0,0.0,0,0,51.5,0.35063299,2015,1,12,-0.0006329899999999999,1.0018085428571428,142.71844660194174,0.0,0.0,0.0,0.0,False,0.00030394676664355065
2015-01-12,Quarter2,finishing,Monday,Team 10,0.8,3.94,1528.3333333333333,1440,0,0.0,0,0,8.0,0.24625,2015,1,12,0.5537500000000001,0.3078125,180.0,0.0,0.0,0.0,0.0,True,0.0078125
2015-01-13,Quarter2,finishing,Tuesday,Team 4,0.35,4.3,1218.677966101695,2160,0,0.0,0,0,12.0,0.952020202,2015,1,13,-0.6020202020000001,2.7200577200000002,180.0,0.0,0.0,0.0,0.0,False,0.018450003914728685
2015-01-13,Quarter2,finishing,Tuesday,Team 1,0.8,3.94,1609.1964285714287,1440,0,0.0,0,0,2.0,0.951420455,2015,1,13,-0.151420455,1.18927556875,720.0,0.0,0.0,0.0,0.0,False,0.12073863642131981
2015-01-13,Quarter2,finishing,Tuesday,Team 10,0.8,3.94,1528.3333333333333,5400,0,0.0,0,0,20.0,0.912766667,2015,1,13,-0.11276666699999993,1.14095833375,270.0,0.0,0.0,0.0,0.0,False,0.011583333337563452
2015-01-13,Quarter2,finishing,Tuesday,Team 3,0.8,4.15,1409.2931034482758,1620,0,0.0,0,0,9.0,0.901262626,2015,1,13,-0.10126262599999991,1.1265782825,180.0,0.0,0.0,0.0,0.0,False,0.024130190789825968
2015-01-13,Quarter2,finishing,Tuesday,Team 9,0.8,3.94,1283.7241379310344,1440,0,0.0,0,0,8.0,0.858143939,2015,1,13,-0.05814393899999992,1.07267992375,180.0,0.0,0.0,0.0,0.0,False,0.02722537877538071
2015-01-13,Quarter2,sweing,Tuesday,Team 1,0.8,26.16,1073.0,10620,75,0.0,0,0,59.0,0.850502311,2015,1,13,-0.05050231099999991,1.06312788875,180.0,1.271186440677966,0.0,0.0,0.0,False,0.0005510433259472347
2015-01-13,Quarter2,sweing,Tuesday,Team 9,0.8,26.16,1156.0,10620,75,0.0,0,0,59.0,0.850502311,2015,1,13,-0.05050231099999991,1.06312788875,180.0,1.271186440677966,0.0,0.0,0.0,False,0.0005510433259472347
2015-01-13,Quarter2,sweing,Tuesday,Team 8,0.8,25.9,1211.0,10260,60,0.0,0,0,57.0,0.850252525,2015,1,13,-0.05025252499999999,1.06281565625,180.0,1.0526315789473684,0.0,0.0,0.0,False,0.0005759347862900495
